"tax_cat","prod","n_obs","lm_r2","lm_adj_r2","lm_aic","lm_bic","lm_rmse","lm_df","lm_fstat","lm_pval","seg_r2","seg_adj_r2","seg_aic","seg_bic","seg_rmse","seg_df","seg_fstat","seg_pval","lm_XSSB_p_value","lm_xSSB_intervention_p_value","lm_xSSB_post_p_value","lm_t_p_value","seg_XSSB_p_value","seg_xSSB_intervention_p_value","seg_xSSB_post_p_value","seg_t_p_value"
"No Tax Group","נקנינקיות",290,0.346452649262102,0.33728005486578,2059.31905269478,2081.33833823266,8.25584886487414,285,37.7704097982404,2.39413424813045e-25,0.353576664221882,0.339871575830827,2060.1405425303,2089.49958991414,8.21072899065112,283,25.7989335152804,2.02257556785784e-24,NA,2.32518102040269e-20,0.00582685046711849,0.4948697834386,NA,9.56735206109792e-14,0.00372118546231762,0.274994180663235
"No Tax Group","חמאה",290,0.324501710127526,0.31502103237493,2098.5334749705,2120.55276050838,8.83333802419751,285,34.2276911625508,2.48759570422379e-23,0.334176368186339,0.320059966098416,2098.3499908313,2127.70903821515,8.76985323784582,283,23.6729136861479,1.18866010101883e-22,NA,9.00869537977932e-19,0.00500130852741298,0.323193596043111,NA,2.47560686451536e-11,0.00853362244206596,0.351535194105301
"No Tax Group","חנויות מזון מהטבע",290,0.429389668443188,0.42138110238625,2012.88948665863,2034.90877219651,7.62072055728638,285,53.6162985221573,1.18060378657652e-33,0.431757395902752,0.419709849526132,2015.68363833336,2045.0426857172,7.60489316573818,283,35.8377865837176,3.58648600207636e-32,NA,3.49406525049921e-22,0.00976494576043211,0.901660543725384,NA,3.95409990665642e-15,0.014387254753028,0.610476216945765
"No Tax Group","נס קפה אבקה",290,0.423817854121482,0.415731087161784,2012.26511071739,2034.28439625527,7.61252118768795,285,52.4088125988589,4.65475976603391e-33,0.424519144454084,0.412318136916008,2015.91192715355,2045.27097453739,7.60788705160268,283,34.7937777375579,2.07999750630203e-31,NA,3.29530829905776e-22,0.00983880337882414,0.908070997499293,NA,9.54872565890809e-16,0.0118567295696579,0.92114966014123
"No Tax Group","חלווה",290,0.324831411600185,0.315355361236679,2115.7333093073,2137.75259484519,9.09921241661621,285,34.2791985204262,2.32272579227688e-23,0.327217629167757,0.312953691976967,2118.70656005842,2148.06560744226,9.08311871837437,283,22.9402040117678,4.9670214882803e-22,NA,1.78856602330404e-18,0.00279718752942799,0.172627115775193,NA,5.73405112871028e-15,0.00415413558771715,0.272289672137401
"No Tax Group","סלטים",290,0.316809627125537,0.307220990313264,2101.84200317605,2123.86128871394,8.88387054603204,285,33.0401112616999,1.2199044072778e-22,0.318266891916897,0.30381318644517,2105.22276414036,2134.58181152421,8.87439071195244,283,22.0197438324359,3.05287069133144e-21,NA,5.66355284810397e-22,1.96958726013207e-05,0.0011174583069491,NA,4.69025436623311e-17,1.55622776965275e-05,0.72513895387505
"No Tax Group","חטיפי דגנים",290,0.246746218007972,0.23617423510282,2197.44633139551,2219.46561693339,10.4758476418202,285,23.3396346004062,1.05288925774819e-16,0.254285263837312,0.238475057416902,2198.52920311801,2227.88825050186,10.4232913136251,283,16.0836144118296,6.41486672163749e-16,NA,1.69823456377811e-14,0.0127345016047251,0.309523327423752,NA,2.29272224570769e-12,0.0216578402388943,0.110882898753424
"No Tax Group","סוכר",290,0.44422681838095,0.436426493024893,2009.53241021325,2031.55169575113,7.5767387553439,285,56.9497806954955,2.85846394309051e-35,0.44573093867265,0.433979651153342,2012.74650291229,2042.10555029614,7.56647913148498,283,37.9303917073171,1.12675971865621e-33,NA,1.0514250425584e-21,0.021336053625857,0.740439500672825,NA,3.54953668380377e-15,0.029959135880881,0.693385920053918
"No Tax Group","דבש",290,0.438081262874673,0.430194684108002,2010.23006293834,2032.24934847622,7.58585791535359,285,55.5476938524989,1.35128519017676e-34,0.43987034582653,0.427994805455361,2013.30526415113,2042.66431153498,7.5737720494608,283,37.0400278284962,4.86271811812055e-33,NA,1.42908866931539e-21,0.0238878844772406,0.694626170534444,NA,6.33637457303945e-15,0.033366626525249,0.717207548629914
"No Tax Group","ערק",290,0.412341341854296,0.404093501038216,2021.23112630335,2043.25041184123,7.73111475619545,285,49.9938530639911,7.52892617866482e-32,0.413739834056315,0.401310289902032,2024.54017063908,2053.89921802293,7.72191014083355,283,33.2868067340785,2.73222832291328e-30,NA,1.00639329126432e-21,0.0103200942667539,0.881980658929481,NA,6.13071575891299e-16,0.0161745272927901,0.426513294212768
"No Tax Group","חלב",290,0.348738960966041,0.339598455155038,2081.31852236138,2103.33780789926,8.57500882829977,285,38.153135961715,1.46240999261047e-25,0.355795781803788,0.342137741842031,2082.15904236168,2111.51808974552,8.52842449907747,283,26.0502812116544,1.25865540649964e-24,NA,3.19447364996402e-21,0.00036321386291841,0.039481362686908,NA,1.33383173138455e-15,0.00108129902124729,0.0216298159452814
"No Tax Group","טקילה",290,0.441999391695589,0.434167804210615,2009.93779963515,2031.95708517303,7.58203634743481,285,56.438032843739,5.02942574600027e-35,0.443798611988966,0.43200635641276,2013.0012112242,2042.36025860804,7.56980269763262,283,37.6347518183425,1.8280355059164e-33,NA,1.30003115322792e-21,0.023175775757539,0.706350828499971,NA,5.98549655549902e-15,0.0324965755220642,0.709794026272042
"No Tax Group","שלגונים",290,0.336812703161275,0.327504811275819,2093.59725828629,2115.61654382417,8.75847897554847,285,36.1857128666877,1.87636480290188e-24,0.351926912162044,0.338186846695514,2090.91160715224,2120.27065453608,8.6580997685307,283,25.6131903460969,2.87447342323385e-24,NA,3.87126600229963e-21,0.000169324966388547,0.0150692952557542,NA,1.78239679287197e-18,0.000502253745702814,0.00557712967769251
"No Tax Group","קונפיטורות וריבות",290,0.388703887414169,0.380124292851561,2047.57650808334,2069.59579362122,8.09038351419822,285,45.3056242433914,1.95912559810894e-29,0.39724891726981,0.384469742370936,2047.49413041314,2076.85317779698,8.0336386209518,283,31.0856467974966,1.27801605907076e-28,NA,7.83928080559304e-20,0.0224425340146558,0.906166215896007,NA,4.15574135152259e-12,0.0347540337113706,0.568108773551111
"No Tax Group","מרק אינסטנט משני",290,0.0709180185817206,0.0578782714740956,2583.71228420608,2605.73156974397,20.3900729783059,285,5.43860383153071,0.000311351439037306,0.0975195349663248,0.0783856735168476,2579.28780239156,2608.64684977541,20.0960483263333,283,5.09669912807847,5.47661722993013e-05,NA,9.60639623444077e-05,0.321933895667742,0.939257695434504,NA,0.000586216780090177,0.153784570839598,0.00706431329487537
"No Tax Group","מוצרי טופו",290,0.331400335333143,0.32201648039045,2094.54074255543,2116.56002809331,8.77273796154127,285,35.3160121673883,5.88091864147298e-24,0.353736568924934,0.340034870739597,2088.68704607109,2118.04609345494,8.62495566048016,283,25.8169873646382,1.95472815703905e-24,NA,6.76178075211812e-18,0.0198018050492482,0.815650671284532,NA,1.68234140183245e-09,0.0366817200685303,0.286520703570127
"No Tax Group","פתיתים",290,0.444150765012628,0.436349372240876,2009.52887504562,2031.5481605835,7.57669257437842,285,56.932239922699,2.91425600759069e-35,0.445667043008841,0.433914400811149,2012.73671517223,2042.09576255607,7.56635144509525,283,37.9205829218851,1.14496590465073e-33,NA,1.08762007493259e-21,0.0217061779437395,0.732901376070572,NA,3.50706657375473e-15,0.0306452540592097,0.682146613718013
"No Tax Group","משקה סויה",290,0.434802027850881,0.426869424732998,2009.68248914886,2031.70177468675,7.57869954158151,285,54.8120234164636,3.07358056230888e-34,0.436727505627602,0.424785332602039,2012.692850317,2042.05189770084,7.56577923068048,283,36.5701874100091,1.05826032132752e-32,NA,1.62924794345162e-21,0.0262916585544627,0.650639735255927,NA,9.79745884053267e-15,0.0352755591112023,0.813435411538831
"No Tax Group","מצות",290,0.435059378810941,0.427130387636357,2013.1388946274,2035.15818016528,7.62399827651066,285,54.8694492441285,2.88212064214902e-34,0.436639567387491,0.424695529946944,2016.32660257952,2045.68564996336,7.61332831340992,283,36.5571164324366,1.08146798063491e-32,NA,5.37124985357799e-22,0.0121289747675488,0.992875391983302,NA,1.27359099834504e-15,0.0185937466013238,0.507315538444661
"No Tax Group","גבינה לאפיה",290,0.44189906722586,0.434066071678153,2009.85279546256,2031.87208100044,7.58092521381477,285,56.4150795866605,5.15878208148169e-35,0.443646904567022,0.431851432579044,2012.94316037365,2042.30220775749,7.56904509160695,283,37.611628005999,1.89867953883283e-33,NA,1.5162453583298e-21,0.0251339560053134,0.670805425867636,NA,5.72751111613176e-15,0.035504517270651,0.692032679436036
"No Tax Group","ג'ין",290,0.390295142593994,0.381737881437419,2044.10659431198,2066.12587984987,8.04212640095816,285,45.6098201810852,1.35674469313831e-29,0.393591288239796,0.380734566435693,2046.53456255074,2075.89360993459,8.02035853800101,283,30.6136583055083,2.95410600892744e-28,NA,3.13793336736418e-19,0.0525706669930932,0.505788979145935,NA,1.09336559883191e-12,0.0530355768995923,0.570198954003532
"No Tax Group","מעדני סויה",290,0.436741942919498,0.428836566679772,2012.019310435,2034.03859597288,7.60929573351406,285,55.2461931824028,1.89133663500296e-34,0.438154117102646,0.426242190256766,2015.29132306669,2044.65037045053,7.59975091248924,283,36.7828079177787,7.43943499050978e-33,NA,6.42451198332749e-22,0.0142842364382349,0.929905379929882,NA,2.37056358409872e-15,0.020169065257914,0.666748806095666
"No Tax Group","מוצרי סויה",290,0.444445499182886,0.436648243031067,2009.52876701462,2031.5480525525,7.57669116314115,285,57.0002434868315,2.70388114531483e-35,0.445957203725443,0.434210713345064,2012.73858017886,2042.0976275627,7.56637577495437,283,37.965144420528,1.06456872920855e-33,NA,1.04888484050038e-21,0.0213146504548814,0.740860512129623,NA,3.50955309069555e-15,0.0300080500430977,0.688002471147476
"No Tax Group","קוסקוס",290,0.444114101420755,0.436312194072274,2009.53531675381,2031.5546022917,7.5767767245744,285,56.9237856313743,2.94153697095911e-35,0.445604106360363,0.433850129816766,2012.75695274764,2042.11600013148,7.56661545764592,283,37.9109235676605,1.16318421202045e-33,NA,1.04037101214638e-21,0.0212193969915913,0.742853298375383,NA,3.41277956392755e-15,0.0298396354826058,0.689341782766242
"No Tax Group","מלח",290,0.430136321114338,0.422138234393136,2017.35345408674,2039.37273962462,7.67959969010839,285,53.7799021326041,9.81326378440061e-34,0.431235497668256,0.419176886311399,2020.79354997596,2050.15259735981,7.672189751015,283,35.7616217080457,4.07427654843765e-32,NA,3.40376684241164e-22,0.00723321472240844,0.757016631270848,NA,4.12209781745353e-16,0.0110790930000158,0.471715527554831
"No Tax Group","שקדי מרק",290,0.444397593615815,0.436599665105159,2009.53161076069,2031.55089629858,7.57672831182838,285,56.9891853982223,2.73701895677359e-35,0.445902754438966,0.434155109656753,2012.74491698166,2042.1039643655,7.56645844201143,283,37.9567788016636,1.0792159662669e-33,NA,1.03785026229496e-21,0.0211981008189651,0.743274349644003,NA,3.45753643579332e-15,0.0298430132417236,0.687684719280944
"No Tax Group","בר מים מסוננים – סודה",290,0.121153871073886,0.108819188562642,2389.16814276541,2411.18742830329,14.5796574265629,285,9.82221236448101,1.85860170062875e-07,0.139258072489803,0.121009127030222,2387.13176196509,2416.49080934894,14.4287057490104,283,7.63102025803339,1.31650132419422e-07,NA,6.76940977829827e-08,0.161964847189484,0.897806272118263,NA,0.000520158697692633,0.138082258143289,0.33737170751681
"No Tax Group","חבילות שי",290,0.43340487280781,0.42545266049634,2013.59451248447,2035.61379802236,7.62998964627952,285,54.5011697163464,4.3557535159427e-34,0.436105775939584,0.424150421365865,2016.20880567062,2045.56785305447,7.61178221776162,283,36.4778621370424,1.23358163727683e-32,NA,2.67471081953953e-21,0.0268913043554576,0.659489132258172,NA,2.22981816954256e-14,0.0381760742872687,0.70858701686209
"No Tax Group","גבינה צהובה מהצומח",290,0.443546979021693,0.435737112060594,2009.54270152426,2031.56198706214,7.57687319545897,285,56.7931542535873,3.39729886004841e-35,0.445115224415508,0.433350882883682,2012.72424386451,2042.08329124836,7.56618875322859,283,37.835965847414,1.31485198482486e-33,NA,1.26144745290006e-21,0.0233560121651638,0.701051442960685,NA,4.14968369107079e-15,0.0329006355394613,0.690115390347418
"No Tax Group","שמנת צמחית",290,0.424949955613625,0.416879077797676,2022.95774439615,2044.97702993403,7.75416401719257,285,52.6522598042394,3.52630459505407e-33,0.430476292251608,0.418401584666837,2024.15731309851,2053.51636048235,7.71681459603376,283,35.651073885592,4.90364729429449e-32,NA,4.41523657042512e-21,0.0203238003843578,0.829220306296914,NA,2.16933425205832e-13,0.028566903391519,0.762499417164625
"No Tax Group","בורקס",290,0.433984281402587,0.426040201141571,2013.97072204762,2035.99000758551,7.63494034666123,285,54.6298963685275,3.76977437298502e-34,0.436294570511981,0.424343218650044,2016.78461558793,2046.14366297178,7.61934276267126,283,36.5058761177898,1.17749666795077e-32,NA,1.23215557038146e-21,0.0178289854672004,0.842089776098054,NA,1.17020888692796e-14,0.0243136591655763,0.771943932803024
"No Tax Group","קצפות",290,0.43618582192007,0.428272640473334,2013.26280510195,2035.28209063984,7.62562723196444,285,55.1214230150117,2.1741869367612e-34,0.439582883467772,0.42770124848829,2015.51022829347,2044.86927567732,7.6026197731471,283,36.9968345456562,5.22215996464505e-33,NA,1.58794512461155e-21,0.0211447504869332,0.763000279553948,NA,2.87711905998789e-14,0.0300400981241251,0.721670137240435
"No Tax Group","מעדן טחינה",290,0.43646369872063,0.428554417299165,2013.77259412993,2035.79187966781,7.63233269753392,285,55.1837361022609,2.02796507392664e-34,0.437464228404009,0.42553767494261,2017.25725645036,2046.6163038342,7.62555428067766,283,36.6798530539342,8.82275916256455e-33,NA,6.1081283822481e-22,0.0124933762881279,0.997600725105328,NA,1.14425433906133e-15,0.0176854583120559,0.632862509706583
"No Tax Group","קוניאק",290,0.444421922480265,0.436624335427356,2009.52999374373,2031.54927928161,7.57670718824024,285,56.9948010153336,2.72013982494666e-35,0.445928485168356,0.434181385913975,2012.74253173589,2042.10157911973,7.56642732507027,283,37.9607318804295,1.07226946033462e-33,NA,1.04439416730624e-21,0.0212672089005742,0.741841712269352,NA,3.48602076498652e-15,0.0299301151757548,0.688537793620347
"No Tax Group","פופקורן",290,0.444445499182886,0.436648243031067,2009.52876701462,2031.5480525525,7.57669116314115,285,57.0002434868315,2.70388114531483e-35,0.445957203725443,0.434210713345064,2012.73858017886,2042.0976275627,7.56637577495437,283,37.965144420528,1.06456872920855e-33,NA,1.04888484050038e-21,0.0213146504548814,0.740860512129623,NA,3.50955309069555e-15,0.0300080500430977,0.688002471147476
"No Tax Group","שמן אבוקדו",290,0.444445499182886,0.436648243031067,2009.52876701462,2031.5480525525,7.57669116314115,285,57.0002434868315,2.70388114531483e-35,0.445957203725443,0.434210713345064,2012.73858017886,2042.0976275627,7.56637577495437,283,37.965144420528,1.06456872920855e-33,NA,1.04888484050038e-21,0.0213146504548814,0.740860512129623,NA,3.50955309069555e-15,0.0300080500430977,0.688002471147476
